Operator,Description,Parameters
RN,Railroad Name,"DL&W RR - Harlem Division
RN	Harlem Transfer Co.
RN	Mott Haven, the Bronx, New York"
TN,Train Name,Terminal Switch
TM,Train Manifest Description,
PRNTR,Printer Name,
VT,Valid,11/28/1915 14:34
LN,Location Name,Harlem River
DT,Departure Time,00:00
PC,Pick up car,WJ&S,7219,XM,40,cement,Red,Harlem River,Car Barge,HTC,Cement House,,,,,,,,,,,,,0,,,load
PC,Pick up car,SP,1666,XM,40,cement,Red,Harlem River,Car Barge,HTC,Cement House,,,,,,,,,,,,,0,,,load
PC,Pick up car,CNJ,6141,XM,40,cement,Red,Harlem River,Car Barge,HTC,Cement House,,,,,,,,,,,,,0,,,load
PC,Pick up car,ACL,3059,XM,40,cement,Red,Harlem River,Car Barge,HTC,Cement House,,,,,,,,,,,,,0,,,load
PC,Pick up car,AT&SF,6123,XM,40,feed grains,Red,Harlem River,Car Barge,HTC,Feed,,,,,,,,,,,,,0,,,load
PC,Pick up car,LV,9182,XM,40,grain,Red,Harlem River,Car Barge,HTC,Grain,,,,,,,,,,,,,0,,,load
PC,Pick up car,SP,3921,GA,40,steel beams,Red,Harlem River,Car Barge,HTC,Overhead Crane,,,,,,,,,,,,,0,,,load
PC,Pick up car,NYNH&H,3334,FM,40,stone,Red,Harlem River,Car Barge,HTC,Railroad Avenue,,,,,,,,,,,,,0,,,load
PC,Pick up car,NYC,8106,FM,40,bricks,Red,Harlem River,Car Barge,HTC,Railroad Avenue,,,,,,,,,,,,,0,,,load
PC,Pick up car,LV,8472,FM,40,stone,Red,Harlem River,Car Barge,HTC,Railroad Avenue,,,,,,,,,,,,,0,,,load
PC,Pick up car,NYC,3548,GA,40,bricks,Red,Harlem River,Car Barge,HTC,Railroad Avenue,,,,,,,,,,,,,0,,,load
PC,Pick up car,NYNH&H,4963,FM,40,stone,Red,Harlem River,Car Barge,HTC,Railroad Avenue,,,,,,,,,,,,,0,,,load
